income,debt_ratio,history_years,defaults,age,protected,approved_historical,approved_merit_only
26.7,0.38,8.53,0.0,44.03,0.0,0,0
18.73,0.2,19.2,1.0,31.06,0.0,0,0
39.34,0.6,11.82,0.0,29.69,0.0,0,0
20.29,0.33,1.58,1.0,33.63,1.0,0,0
16.24,0.24,6.75,1.0,28.87,0.0,0,0
30.19,0.46,13.09,1.0,54.06,0.0,0,0
44.38,0.24,4.66,1.0,58.57,0.0,0,0
34.33,0.2,17.86,0.0,40.32,1.0,1,1
24.3,0.12,3.4,0.0,48.47,1.0,0,1
16.63,0.1,6.26,1.0,28.76,1.0,0,0
31.32,0.45,12.86,0.0,46.6,0.0,1,1
41.73,0.5,8.1,1.0,62.44,1.0,0,0
17.36,0.23,14.01,1.0,18.0,1.0,0,0
33.11,0.35,4.59,2.0,35.8,0.0,0,0
50.45,0.43,1.54,0.0,35.99,0.0,0,0
23.59,0.2,2.55,1.0,36.85,0.0,0,0
18.16,0.23,3.17,0.0,32.32,0.0,0,0
24.52,0.31,8.88,0.0,34.16,1.0,0,1
26.87,0.1,10.24,0.0,44.94,1.0,1,1
39.78,0.21,3.91,0.0,40.96,1.0,0,1
45.45,0.47,3.5,0.0,42.72,1.0,0,0
26.78,0.17,10.15,0.0,70.33,0.0,0,0
21.75,0.1,16.16,0.0,36.88,1.0,0,1
32.97,0.23,6.15,0.0,45.55,0.0,1,1
28.61,0.49,9.72,0.0,60.77,0.0,1,1
23.05,0.67,4.99,0.0,37.2,0.0,0,0
21.54,0.36,15.47,2.0,47.84,1.0,0,0
49.1,0.4,3.81,0.0,57.32,0.0,0,0
20.2,0.18,32.84,0.0,21.78,1.0,0,1
23.48,0.7,18.78,1.0,23.4,0.0,0,0
68.79,0.22,9.75,0.0,43.64,0.0,1,1
58.09,0.6,15.04,1.0,50.08,0.0,0,0
33.93,0.31,11.73,1.0,44.48,0.0,0,0
18.94,0.35,5.51,0.0,38.54,1.0,0,0
31.36,0.28,4.64,0.0,43.68,0.0,0,0
45.04,0.15,5.6,0.0,62.97,0.0,1,1
49.62,0.14,7.67,1.0,63.58,0.0,1,1
28.14,0.26,8.63,0.0,22.57,1.0,0,0
39.8,0.41,3.32,0.0,34.83,1.0,0,0
26.59,0.22,10.53,0.0,36.14,0.0,1,1
26.86,0.17,12.69,1.0,27.49,1.0,0,0
28.62,0.59,5.26,2.0,42.22,0.0,0,0
39.79,0.44,5.04,1.0,43.74,1.0,0,0
26.03,0.53,13.0,1.0,30.46,1.0,0,0
24.77,0.08,3.9,0.0,39.35,0.0,1,1
21.38,0.12,12.9,0.0,35.04,0.0,1,1
50.22,0.22,5.09,0.0,47.15,0.0,1,1
65.86,0.69,14.55,0.0,50.07,0.0,0,0
58.92,0.55,6.93,1.0,41.96,0.0,0,0
27.44,0.02,7.46,1.0,45.14,0.0,0,0
35.38,0.37,2.81,0.0,21.8,1.0,0,0
28.14,0.22,14.13,0.0,41.84,0.0,1,1
18.1,0.23,14.8,0.0,51.43,0.0,1,1
33.51,0.18,5.05,0.0,52.8,0.0,1,1
11.95,0.29,7.22,0.0,33.05,1.0,0,0
36.4,0.04,3.49,0.0,51.52,1.0,0,1
48.11,0.11,17.64,0.0,20.05,0.0,1,1
39.64,0.1,8.64,0.0,32.48,0.0,1,1
32.19,0.06,10.41,0.0,55.63,1.0,1,1
64.39,0.11,3.5,0.0,23.59,0.0,1,1
44.52,0.13,16.2,0.0,59.18,1.0,1,1
65.96,0.27,6.78,0.0,32.71,0.0,1,1
45.34,0.35,7.75,0.0,53.0,1.0,0,1
46.83,0.26,8.95,0.0,26.49,0.0,1,1
27.28,0.22,7.85,0.0,51.53,1.0,0,1
33.94,0.46,19.4,0.0,56.46,0.0,0,0
22.76,0.24,14.14,0.0,49.87,1.0,0,1
23.83,0.13,1.34,0.0,42.46,1.0,0,1
36.67,0.69,10.32,0.0,46.14,0.0,0,0
67.24,0.18,5.04,0.0,36.7,0.0,1,1
37.8,0.27,6.19,0.0,21.51,1.0,0,1
24.61,0.34,6.93,0.0,32.48,1.0,0,0
34.32,0.29,13.17,0.0,48.29,1.0,0,1
20.48,0.53,17.52,0.0,65.7,0.0,0,0
20.33,0.2,13.81,0.0,38.98,0.0,1,1
31.63,0.43,21.63,1.0,43.66,1.0,0,0
31.52,0.11,8.4,0.0,60.88,0.0,1,1
27.14,0.09,6.76,2.0,49.95,0.0,0,0
55.54,0.24,2.76,0.0,53.77,0.0,1,1
98.23,0.53,9.24,0.0,39.79,0.0,1,1
23.58,0.49,7.39,0.0,28.01,1.0,0,0
24.81,0.4,1.45,2.0,48.03,1.0,0,0
40.8,0.1,8.76,0.0,30.17,0.0,1,1
26.75,0.33,0.76,0.0,34.99,1.0,0,0
46.65,0.49,11.6,0.0,42.56,0.0,0,0
31.68,0.16,6.85,0.0,60.78,0.0,1,1
47.79,0.37,10.55,1.0,21.11,0.0,0,0
23.31,0.4,10.96,0.0,52.75,1.0,0,0
26.72,0.17,10.46,0.0,38.24,0.0,1,1
59.67,0.28,5.57,1.0,59.61,0.0,1,1
23.97,0.23,9.45,0.0,38.86,1.0,0,1
22.49,0.14,6.03,0.0,40.22,0.0,1,1
19.68,0.18,3.6,0.0,51.63,1.0,0,0
55.1,0.12,12.97,2.0,19.69,0.0,0,0
25.06,0.13,12.34,0.0,38.84,0.0,1,1
24.32,0.29,4.44,0.0,50.27,1.0,0,0
109.49,0.23,10.49,0.0,54.03,0.0,1,1
34.08,0.22,3.96,0.0,50.61,0.0,1,1
18.81,0.24,12.22,0.0,35.31,0.0,1,1
47.11,0.68,3.05,1.0,30.54,0.0,0,0
53.03,0.23,14.84,0.0,32.48,0.0,1,1
14.4,0.52,14.36,1.0,36.99,1.0,0,0
16.89,0.53,13.22,0.0,64.13,0.0,0,0
18.1,0.1,7.83,1.0,28.8,1.0,0,0
30.55,0.33,5.75,0.0,25.15,1.0,0,1
37.92,0.05,19.45,1.0,38.04,0.0,1,1
43.91,0.06,5.93,1.0,24.24,1.0,0,0
50.26,0.16,5.29,0.0,41.52,1.0,1,1
30.97,0.23,8.94,1.0,53.01,1.0,0,0
34.92,0.41,6.76,0.0,48.32,1.0,0,1
40.43,0.38,6.68,0.0,63.79,1.0,0,1
14.9,0.42,5.9,0.0,44.29,1.0,0,0
29.14,0.43,5.8,1.0,47.1,1.0,0,0
23.95,0.23,16.53,1.0,31.83,0.0,0,0
32.45,0.25,8.23,0.0,33.86,1.0,0,1
41.45,0.07,3.77,0.0,54.36,0.0,1,1
60.13,0.17,2.89,1.0,46.49,1.0,0,0
23.59,0.13,19.42,0.0,53.22,1.0,1,1
51.29,0.43,10.81,1.0,43.8,0.0,0,0
33.52,0.19,4.85,1.0,63.52,0.0,0,0
55.45,0.16,4.56,1.0,35.64,0.0,1,1
10.3,0.32,23.05,0.0,48.37,1.0,0,0
25.84,0.45,4.39,0.0,49.93,0.0,0,0
29.59,0.67,6.52,0.0,28.39,0.0,0,0
23.25,0.7,3.94,1.0,35.76,1.0,0,0
17.67,0.31,18.12,1.0,57.65,1.0,0,0
39.79,0.08,16.66,0.0,54.36,0.0,1,1
68.74,0.76,22.27,0.0,42.24,0.0,1,1
27.62,0.34,7.57,0.0,39.56,0.0,0,0
39.79,0.23,7.83,1.0,43.04,1.0,0,0
26.95,0.28,3.28,0.0,41.26,1.0,0,0
27.1,0.07,6.18,0.0,38.06,0.0,1,1
31.48,0.64,4.9,0.0,55.52,0.0,0,0
16.58,0.15,6.38,0.0,66.34,1.0,0,1
18.44,0.26,1.37,1.0,34.35,0.0,0,0
60.39,0.24,9.9,1.0,36.26,0.0,1,1
24.01,0.19,4.92,0.0,40.52,0.0,0,0
17.91,0.72,15.92,0.0,37.62,0.0,0,0
40.85,0.02,17.74,0.0,53.46,0.0,1,1
18.34,0.27,12.85,0.0,32.25,1.0,0,0
27.26,0.3,12.58,1.0,32.48,0.0,0,0
40.28,0.38,8.47,1.0,18.0,0.0,0,0
32.92,0.42,14.77,0.0,24.69,0.0,0,0
29.18,0.14,6.91,0.0,38.31,0.0,1,1
28.62,0.48,6.49,2.0,60.26,0.0,0,0
23.86,0.37,3.39,0.0,43.67,1.0,0,0
43.08,0.33,8.53,1.0,65.36,1.0,0,0
15.29,0.29,10.92,0.0,36.49,1.0,0,0
26.78,0.25,11.83,0.0,36.27,0.0,1,1
40.14,0.32,18.23,0.0,31.26,0.0,1,1
30.8,0.23,7.85,0.0,46.14,0.0,1,1
69.22,0.28,17.3,0.0,19.45,0.0,1,1
25.57,0.08,1.51,1.0,44.29,1.0,0,0
23.31,0.54,3.92,0.0,36.15,1.0,0,0
19.01,0.41,3.1,1.0,38.88,1.0,0,0
31.46,0.45,4.38,1.0,18.0,0.0,0,0
13.81,0.14,7.77,2.0,20.68,1.0,0,0
65.9,0.43,13.52,0.0,34.69,0.0,1,1
30.91,0.57,1.93,0.0,36.59,1.0,0,0
18.73,0.42,17.17,1.0,35.0,1.0,0,0
51.2,0.11,15.24,0.0,42.9,1.0,1,1
32.69,0.29,8.1,0.0,28.49,1.0,0,1
32.42,0.26,11.16,0.0,30.67,0.0,1,1
30.12,0.31,9.52,2.0,76.65,0.0,0,0
24.41,0.33,6.8,0.0,36.65,0.0,0,0
40.93,0.19,7.59,0.0,50.34,0.0,1,1
41.92,0.3,7.19,0.0,44.43,1.0,0,0
22.06,0.28,10.58,0.0,45.58,0.0,0,0
31.93,0.24,10.42,1.0,45.63,1.0,0,1
48.0,0.05,4.96,1.0,60.66,1.0,0,0
36.31,0.1,6.06,0.0,38.2,0.0,1,1
41.15,0.07,5.75,1.0,40.29,0.0,1,1
15.45,0.16,1.77,1.0,48.43,1.0,0,0
45.35,0.5,4.81,0.0,72.37,1.0,0,0
10.0,0.18,7.03,0.0,30.5,0.0,0,0
16.34,0.19,5.82,0.0,44.47,0.0,0,0
30.19,0.31,9.56,2.0,46.55,0.0,0,0
83.06,0.54,6.81,2.0,61.98,0.0,0,0
47.89,0.1,4.36,1.0,51.89,0.0,0,0
38.28,0.09,12.02,0.0,41.95,0.0,1,1
63.63,0.25,7.44,0.0,39.59,0.0,1,1
121.72,0.32,7.54,0.0,32.36,0.0,1,1
29.2,0.11,5.98,0.0,48.84,1.0,0,1
66.96,0.34,1.22,0.0,23.5,0.0,1,1
61.35,0.11,8.73,0.0,54.49,0.0,1,1
44.58,0.26,12.56,0.0,42.73,0.0,1,1
52.62,0.25,7.16,0.0,41.82,0.0,1,1
50.54,0.61,4.58,0.0,45.55,0.0,0,0
31.3,0.02,15.59,1.0,45.38,0.0,0,0
24.44,0.33,17.99,1.0,45.36,0.0,0,0
35.12,0.38,7.77,0.0,46.47,0.0,0,0
74.06,0.33,7.69,1.0,42.03,0.0,1,1
22.75,0.3,9.34,0.0,30.73,1.0,0,0
25.94,0.32,2.68,1.0,44.52,0.0,0,0
75.52,0.12,8.85,1.0,43.17,1.0,1,1
24.63,0.11,9.2,1.0,37.09,0.0,0,0
50.07,0.45,4.44,1.0,50.25,1.0,0,0
31.58,0.67,7.52,1.0,66.3,0.0,0,0
46.87,0.37,5.96,0.0,32.54,0.0,0,0
10.08,0.31,7.8,1.0,70.08,0.0,0,0
53.72,0.13,12.21,0.0,61.83,0.0,1,1
81.17,0.05,8.43,0.0,23.3,0.0,1,1
42.44,0.51,10.39,0.0,48.37,0.0,0,0
21.92,0.16,3.03,0.0,34.27,0.0,0,0
60.93,0.1,10.68,0.0,45.94,0.0,1,1
32.87,0.15,3.29,2.0,33.06,0.0,0,0
42.23,0.13,3.41,1.0,43.34,0.0,0,0
68.81,0.13,6.74,0.0,50.92,0.0,1,1
36.94,0.16,2.9,1.0,26.69,1.0,0,0
28.14,0.14,4.42,0.0,22.2,1.0,0,1
18.31,0.19,4.11,0.0,54.57,1.0,0,0
38.44,0.19,11.2,0.0,34.77,0.0,1,1
35.82,0.05,1.3,1.0,57.54,1.0,0,0
32.21,0.52,2.13,1.0,58.28,1.0,0,0
35.49,0.06,21.64,1.0,44.92,0.0,1,1
24.16,0.24,4.91,0.0,44.83,0.0,1,1
46.39,0.14,16.71,0.0,52.07,0.0,1,1
54.83,0.1,7.02,1.0,31.44,0.0,0,0
41.19,0.56,9.82,0.0,51.6,1.0,0,0
21.46,0.5,7.41,1.0,18.0,0.0,0,0
47.38,0.55,5.51,0.0,41.43,0.0,0,0
29.18,0.28,18.61,0.0,48.04,1.0,0,1
12.13,0.49,5.32,0.0,57.38,1.0,0,0
17.19,0.5,12.45,3.0,24.42,1.0,0,0
13.97,0.41,10.24,0.0,60.62,0.0,0,0
34.24,0.19,3.56,0.0,36.11,1.0,0,1
31.39,0.33,7.24,1.0,21.78,1.0,0,0
45.38,0.22,14.01,0.0,34.95,0.0,1,1
34.06,0.24,16.91,0.0,29.19,0.0,1,1
50.95,0.44,19.36,1.0,39.46,0.0,0,0
43.69,0.22,8.64,0.0,40.2,1.0,1,1
19.75,0.51,4.08,1.0,51.6,0.0,0,0
37.26,0.4,5.68,1.0,46.87,1.0,0,0
21.58,0.32,7.87,0.0,52.93,0.0,0,0
57.37,0.05,14.34,1.0,29.81,0.0,1,1
60.76,0.49,4.78,0.0,51.47,0.0,0,0
32.65,0.21,15.52,0.0,44.27,0.0,1,1
23.22,0.16,7.34,0.0,54.24,1.0,0,1
49.94,0.42,3.8,3.0,65.37,0.0,0,0
41.11,0.26,6.62,0.0,39.48,0.0,1,1
31.41,0.21,14.02,1.0,31.42,0.0,0,0
52.32,0.16,1.98,1.0,33.72,0.0,0,0
14.93,0.33,1.42,1.0,53.95,1.0,0,0
27.77,0.11,7.18,0.0,53.06,1.0,0,0
43.63,0.25,9.26,0.0,39.52,0.0,1,1
30.09,0.15,5.25,1.0,33.27,1.0,0,0
18.77,0.4,5.46,0.0,44.32,1.0,0,0
22.16,0.24,10.5,0.0,29.78,1.0,0,0
38.19,0.34,10.79,0.0,55.69,1.0,0,1
41.72,0.65,5.24,1.0,52.19,1.0,0,0
28.7,0.33,5.97,0.0,51.3,1.0,0,0
43.06,0.01,3.0,0.0,24.83,0.0,1,1
41.42,0.29,17.57,1.0,55.84,0.0,1,1
28.13,0.23,5.81,0.0,36.38,0.0,1,1
31.41,0.25,8.13,0.0,45.44,1.0,0,1
13.3,0.06,14.23,0.0,62.43,1.0,0,1
34.33,0.13,6.12,1.0,41.74,1.0,0,0
27.56,0.24,9.39,0.0,36.88,0.0,0,0
26.22,0.5,6.93,1.0,19.83,0.0,0,0
29.5,0.47,3.33,1.0,33.38,1.0,0,0
39.69,0.35,3.73,0.0,52.05,0.0,1,1
40.71,0.35,7.01,1.0,43.76,0.0,0,0
11.52,0.29,9.9,0.0,44.82,1.0,0,0
20.68,0.17,18.22,0.0,30.49,0.0,1,1
38.53,0.22,10.62,1.0,38.29,0.0,0,0
49.19,0.21,5.9,1.0,41.2,0.0,0,0
13.86,0.5,10.43,0.0,43.28,0.0,0,0
19.37,0.3,4.89,1.0,55.07,1.0,0,0
54.6,0.14,3.57,0.0,43.34,0.0,1,1
98.09,0.57,1.16,1.0,43.41,0.0,0,0
30.9,0.34,7.67,0.0,31.87,0.0,1,1
59.39,0.28,10.43,3.0,43.56,0.0,0,0
18.8,0.28,8.1,1.0,48.95,1.0,0,0
21.94,0.07,10.75,0.0,28.6,1.0,0,1
19.42,0.38,6.27,1.0,43.3,1.0,0,0
21.52,0.49,5.51,1.0,21.93,0.0,0,0
24.05,0.54,4.53,0.0,18.0,0.0,0,0
18.32,0.18,5.42,0.0,44.43,0.0,1,1
36.12,0.43,3.79,0.0,50.77,0.0,0,0
44.46,0.27,9.79,1.0,31.58,1.0,0,0
46.68,0.68,3.34,2.0,48.36,1.0,0,0
19.8,0.14,9.77,0.0,25.22,0.0,0,0
34.61,0.18,13.74,1.0,50.75,1.0,0,0
64.09,0.2,10.61,0.0,29.85,1.0,1,1
56.02,0.54,7.97,0.0,37.39,0.0,0,0
60.45,0.32,5.03,1.0,45.1,1.0,0,0
61.28,0.43,13.14,1.0,51.4,0.0,0,0
28.33,0.12,12.24,0.0,44.89,1.0,0,1
24.76,0.2,14.29,0.0,40.7,1.0,0,1
26.84,0.16,22.21,1.0,24.57,1.0,0,1
13.29,0.35,9.26,0.0,18.0,1.0,0,0
20.36,0.62,5.46,0.0,40.88,1.0,0,0
36.6,0.16,2.38,0.0,35.24,1.0,0,1
18.32,0.18,3.95,0.0,57.53,0.0,0,0
49.35,0.23,3.44,1.0,51.51,0.0,0,0
26.12,0.28,2.27,0.0,28.37,1.0,0,0
41.26,0.08,5.88,0.0,30.74,0.0,1,1
47.66,0.53,7.03,0.0,52.4,0.0,0,0
21.28,0.39,4.44,0.0,24.81,1.0,0,0
49.43,0.11,3.81,0.0,48.48,0.0,1,1
26.72,0.19,12.83,0.0,37.62,0.0,1,1
41.25,0.46,3.9,0.0,39.44,1.0,0,0
25.2,0.17,14.42,0.0,35.85,0.0,1,1
115.9,0.43,10.03,1.0,57.22,1.0,1,1
23.56,0.36,5.75,0.0,27.3,1.0,0,0
54.28,0.33,4.38,2.0,18.0,1.0,0,0
51.22,0.29,9.69,0.0,28.8,1.0,1,1
45.0,0.22,9.12,0.0,41.3,1.0,1,1
21.56,0.33,10.32,0.0,18.0,0.0,0,0
58.63,0.49,9.47,0.0,56.35,0.0,1,1
14.19,0.19,5.88,0.0,42.02,1.0,0,0
23.59,0.21,4.47,0.0,45.63,0.0,0,0
47.72,0.28,10.06,1.0,54.87,1.0,0,0
31.35,0.1,2.23,1.0,51.02,0.0,0,0
25.39,0.12,6.44,0.0,27.26,0.0,0,0
16.81,0.39,7.3,1.0,46.13,1.0,0,0
28.13,0.31,14.44,1.0,46.36,0.0,0,0
21.21,0.27,10.74,0.0,35.66,1.0,0,1
31.14,0.18,5.4,1.0,23.22,1.0,0,0
26.78,0.24,14.87,0.0,47.49,0.0,1,1
44.55,0.61,1.05,1.0,50.81,0.0,0,0
111.53,0.32,11.45,0.0,62.7,0.0,1,1
24.6,0.52,8.87,0.0,25.97,0.0,0,0
76.97,0.12,17.67,0.0,53.78,0.0,1,1
39.65,0.05,3.85,1.0,36.43,1.0,0,0
14.72,0.12,18.46,1.0,47.72,1.0,0,0
40.4,0.61,16.06,0.0,18.0,0.0,0,0
37.73,0.18,3.08,1.0,37.83,1.0,0,0
71.44,0.69,7.82,0.0,53.2,1.0,0,0
28.0,0.11,12.44,0.0,24.77,0.0,1,1
55.89,0.55,8.53,0.0,35.51,0.0,0,0
26.63,0.03,14.51,0.0,42.32,0.0,1,1
22.43,0.25,7.71,1.0,72.46,1.0,0,0
19.53,0.53,5.19,0.0,35.59,1.0,0,0
10.61,0.12,12.47,0.0,25.53,1.0,0,1
28.43,0.29,12.83,0.0,18.0,0.0,0,0
25.37,0.54,15.53,1.0,74.48,1.0,0,0
32.05,0.12,9.22,1.0,51.75,0.0,0,0
52.17,0.51,6.56,0.0,37.67,0.0,0,0
22.1,0.18,9.33,0.0,40.42,1.0,0,1
46.19,0.37,4.31,1.0,32.6,0.0,0,0
40.52,0.38,3.99,1.0,31.23,0.0,0,0
56.46,0.21,4.91,1.0,20.27,1.0,0,1
37.44,0.35,5.95,1.0,21.01,1.0,0,0
91.65,0.36,5.63,0.0,35.38,0.0,1,1
39.65,0.57,16.84,0.0,50.66,1.0,0,1
94.68,0.17,4.86,0.0,36.86,0.0,1,1
19.42,0.4,16.01,2.0,51.49,1.0,0,0
18.63,0.29,5.27,1.0,43.25,0.0,0,0
46.99,0.22,10.04,0.0,49.36,0.0,1,1
65.36,0.3,12.55,0.0,57.31,0.0,1,1
56.32,0.11,4.15,1.0,36.4,0.0,0,0
27.18,0.3,10.67,2.0,56.44,0.0,0,0
60.12,0.25,20.8,1.0,50.27,0.0,1,1
106.39,0.28,13.31,0.0,43.3,0.0,1,1
32.84,0.05,4.36,0.0,40.22,1.0,0,1
63.64,0.13,3.89,0.0,58.52,0.0,1,1
24.33,0.13,3.71,0.0,57.35,0.0,1,1
37.13,0.07,7.68,0.0,18.0,1.0,1,1
19.58,0.49,4.06,0.0,32.6,0.0,0,0
27.88,0.17,10.93,1.0,25.14,1.0,0,0
33.9,0.47,6.38,0.0,33.06,1.0,0,0
41.8,0.64,13.62,0.0,43.1,1.0,0,0
20.13,0.11,6.8,0.0,36.64,0.0,0,0
113.73,0.11,14.41,0.0,52.22,0.0,1,1
18.67,0.2,8.94,0.0,39.78,1.0,0,1
21.44,0.25,14.05,0.0,43.7,1.0,0,1
106.04,0.05,8.97,1.0,33.0,1.0,1,1
34.33,0.14,9.14,0.0,49.17,0.0,1,1
57.72,0.37,26.01,0.0,52.62,0.0,1,1
17.77,0.11,20.12,0.0,63.48,0.0,1,1
10.06,0.27,8.94,3.0,48.63,1.0,0,0
41.12,0.09,12.08,0.0,39.43,1.0,1,1
17.26,0.36,6.85,0.0,53.16,1.0,0,0
41.43,0.63,9.45,1.0,37.58,0.0,0,0
44.46,0.37,6.46,1.0,66.42,1.0,0,0
37.41,0.32,11.5,0.0,18.0,1.0,0,1
17.18,0.03,25.46,0.0,32.36,1.0,1,1
47.85,0.25,8.35,2.0,43.58,0.0,0,0
54.68,0.15,12.32,2.0,47.37,0.0,0,0
29.67,0.45,14.56,0.0,36.25,1.0,0,0
27.77,0.22,12.63,0.0,35.09,0.0,1,1
25.94,0.1,9.21,1.0,37.01,0.0,0,0
27.88,0.25,7.9,0.0,22.47,1.0,0,1
91.54,0.41,3.36,1.0,34.71,0.0,0,0
31.18,0.07,10.59,0.0,33.47,0.0,1,1
27.48,0.17,3.58,1.0,60.81,1.0,0,0
13.7,0.22,18.91,0.0,30.09,1.0,0,1
21.99,0.48,10.89,1.0,72.85,1.0,0,0
30.35,0.07,2.33,0.0,50.44,1.0,0,1
70.31,0.33,12.18,0.0,35.75,1.0,1,1
46.23,0.4,11.71,0.0,48.55,0.0,1,1
22.26,0.36,6.3,0.0,53.64,0.0,0,0
21.05,0.44,9.47,0.0,32.75,1.0,0,0
42.71,0.19,6.87,0.0,38.35,0.0,1,1
52.46,0.36,4.7,1.0,45.83,1.0,0,0
28.26,0.19,4.05,0.0,45.85,1.0,0,1
50.5,0.4,6.83,0.0,38.11,0.0,1,1
45.75,0.02,11.5,0.0,49.33,0.0,1,1
34.04,0.23,6.38,0.0,56.89,0.0,1,1
25.9,0.13,18.97,1.0,65.52,0.0,1,1
59.85,0.22,6.75,0.0,18.0,0.0,1,1
60.65,0.29,9.27,1.0,42.97,0.0,0,0
29.7,0.42,12.43,1.0,54.03,1.0,0,0
38.87,0.13,9.66,0.0,37.82,1.0,1,1
16.04,0.41,4.67,1.0,48.79,1.0,0,0
15.93,0.3,17.48,0.0,77.09,1.0,0,0
40.09,0.32,9.39,1.0,41.54,0.0,0,0
49.45,0.4,4.46,0.0,56.38,0.0,0,0
42.53,0.3,10.74,0.0,66.0,0.0,1,1
36.11,0.26,7.19,0.0,18.0,0.0,1,1
89.78,0.09,4.22,1.0,42.78,1.0,1,1
30.89,0.13,10.24,0.0,45.5,0.0,1,1
26.85,0.11,8.79,0.0,37.52,0.0,1,1
32.8,0.22,10.02,0.0,43.63,1.0,0,1
60.82,0.02,8.91,1.0,42.22,0.0,1,1
32.08,0.28,29.49,0.0,38.21,1.0,1,1
15.27,0.11,5.44,0.0,44.72,1.0,0,1
24.02,0.32,11.25,0.0,47.67,0.0,0,0
98.86,0.2,1.75,0.0,44.62,0.0,1,1
59.06,0.05,15.39,1.0,26.14,0.0,1,1
32.09,0.07,7.16,0.0,65.7,1.0,1,1
16.3,0.39,6.88,0.0,47.7,1.0,0,0
171.01,0.4,9.78,0.0,18.93,0.0,1,1
19.03,0.51,6.62,0.0,62.9,0.0,0,0
40.22,0.19,1.54,1.0,57.0,0.0,0,0
41.32,0.45,10.69,0.0,26.91,0.0,1,1
14.29,0.47,10.07,2.0,24.44,0.0,0,0
45.78,0.3,16.31,0.0,39.28,0.0,1,1
22.03,0.26,18.84,1.0,57.8,1.0,0,0
24.31,0.16,8.08,2.0,34.99,1.0,0,0
71.99,0.35,11.35,0.0,40.3,0.0,1,1
18.69,0.33,8.65,0.0,46.31,0.0,0,0
30.81,0.6,5.9,1.0,63.54,1.0,0,0
23.61,0.5,11.18,0.0,52.08,1.0,0,0
28.68,0.2,10.97,1.0,57.46,1.0,0,0
75.81,0.5,3.39,1.0,49.12,0.0,0,0
30.63,0.28,5.56,0.0,55.72,1.0,0,0
27.23,0.11,5.13,1.0,55.56,1.0,0,0
16.58,0.12,6.81,1.0,51.39,0.0,0,0
27.66,0.27,7.44,1.0,32.2,1.0,0,0
53.46,0.3,9.03,0.0,37.94,0.0,1,1
32.94,0.06,9.41,0.0,32.31,0.0,1,1
39.72,0.35,13.68,0.0,39.72,1.0,0,1
26.33,0.27,6.0,1.0,31.45,0.0,0,0
20.59,0.46,6.44,0.0,36.5,1.0,0,0
31.36,0.08,5.52,1.0,39.14,1.0,0,0
30.76,0.24,8.31,0.0,45.52,0.0,0,0
36.77,0.04,10.83,0.0,50.04,0.0,1,1
20.97,0.44,3.66,2.0,51.97,1.0,0,0
70.46,0.43,8.28,0.0,35.92,0.0,1,1
22.95,0.28,11.63,0.0,44.73,1.0,0,0
22.59,0.22,11.68,0.0,49.72,0.0,1,1
23.72,0.64,21.99,0.0,45.81,1.0,0,0
85.95,0.46,13.35,0.0,29.33,0.0,1,1
35.25,0.4,5.89,0.0,32.28,1.0,0,1
23.17,0.11,16.38,0.0,27.66,1.0,1,1
39.5,0.15,4.81,0.0,49.19,0.0,1,1
41.72,0.43,6.6,0.0,36.65,0.0,0,0
37.15,0.28,17.77,1.0,43.85,0.0,0,0
67.39,0.15,1.59,1.0,28.48,0.0,0,0
39.89,0.4,5.97,0.0,29.7,1.0,0,0
51.68,0.2,13.22,1.0,45.52,1.0,0,1
25.77,0.25,16.52,2.0,18.0,0.0,0,0
17.3,0.19,3.14,1.0,27.16,1.0,0,0
37.63,0.38,7.61,0.0,43.51,0.0,0,0
51.94,0.3,34.11,1.0,63.28,0.0,1,1
68.21,0.49,7.44,0.0,42.03,0.0,0,0
44.67,0.16,13.34,0.0,47.66,0.0,1,1
34.0,0.45,9.81,0.0,32.63,0.0,0,0
17.79,0.15,9.39,0.0,40.48,0.0,1,1
33.06,0.62,6.79,0.0,28.19,1.0,0,0
39.39,0.3,19.06,0.0,18.0,1.0,1,1
29.69,0.2,3.07,0.0,43.86,0.0,0,0
26.58,0.14,7.44,0.0,66.59,0.0,1,1
27.69,0.39,5.19,0.0,45.72,0.0,0,0
43.58,0.17,11.3,0.0,55.97,1.0,1,1
18.58,0.23,8.19,1.0,33.19,1.0,0,0
28.59,0.52,11.45,1.0,18.39,1.0,0,0
23.53,0.08,10.27,1.0,39.12,0.0,0,0
18.81,0.14,12.34,1.0,18.0,1.0,0,0
25.74,0.23,14.1,0.0,57.74,0.0,0,0
24.56,0.11,19.06,1.0,42.66,1.0,0,1
34.07,0.39,6.79,1.0,43.33,0.0,0,0
30.57,0.35,3.79,0.0,36.1,0.0,0,0
38.99,0.15,5.65,0.0,31.97,0.0,1,1
59.17,0.55,5.76,1.0,29.14,0.0,0,0
16.71,0.06,2.54,0.0,48.36,1.0,0,0
52.09,0.22,4.15,2.0,37.02,0.0,0,0
41.7,0.58,6.27,1.0,34.81,0.0,0,0
46.96,0.21,13.24,0.0,68.53,1.0,1,1
27.26,0.13,5.4,1.0,52.44,0.0,0,0
17.38,0.04,17.9,0.0,65.19,0.0,1,1
49.03,0.18,11.39,0.0,34.49,0.0,1,1
37.23,0.28,23.49,0.0,20.09,0.0,1,1
12.9,0.37,5.94,3.0,37.26,0.0,0,0
10.28,0.27,8.55,1.0,51.78,0.0,0,0
30.04,0.39,2.35,1.0,43.08,1.0,0,0
